Date,Region,Crop,Price per kg,Rainfall (mm),Temperature (°C),Fertilizer Cost (PHP/kg),Fuel Price (PHP/liter),Pest Outbreak,Market Demand (1-10)
2024-12-16,Central Visayas,Pineapple,88.53,158.4,27.4,33.41,59.77,Yes,2
2023-08-16,CALABARZON,Mango,78.61,214.2,30.9,52.43,59.53,No,1
2024-01-07,Cagayan Valley,Mango,98.8,116.0,26.4,50.53,50.36,No,6
2025-03-25,Eastern Visayas,Onion,82.68,83.6,35.2,44.04,41.07,No,4
2024-09-07,Cagayan Valley,Onion,39.77,180.0,35.6,56.77,44.39,No,7
2024-07-31,Davao Region,Onion,99.67,64.6,34.5,31.92,45.68,No,1
2024-11-11,SOCCSKSARGEN,Pineapple,74.89,92.8,27.9,46.71,44.23,Yes,3
2023-08-28,Davao Region,Corn,69.34,269.7,32.2,32.21,57.22,No,5
2024-04-29,Eastern Visayas,Corn,51.04,95.4,31.9,34.98,42.51,Yes,1
2024-06-17,SOCCSKSARGEN,Coconut,42.0,153.7,34.2,30.98,60.67,No,5
2025-05-09,Cagayan Valley,Garlic,87.66,200.3,28.3,47.64,54.04,No,4
2023-07-20,Ilocos Region,Onion,43.89,155.2,26.1,58.75,46.91,Yes,5
2025-03-07,Northern Mindanao,Garlic,66.36,269.7,27.3,58.24,56.04,No,3
2024-10-07,Ilocos Region,Garlic,45.41,236.0,31.9,53.7,63.26,Yes,4
2024-02-27,Bicol Region,Coffee,52.57,257.2,35.0,59.0,44.53,Yes,7
2024-10-03,SOCCSKSARGEN,Rice,89.1,237.7,33.8,44.37,45.15,No,4
2023-06-28,Central Visayas,Coconut,50.48,278.1,35.2,41.28,40.48,No,6
2024-06-12,Western Visayas,Corn,36.34,115.6,31.6,59.85,70.19,Yes,8
2024-01-07,Eastern Visayas,Coffee,75.71,168.0,33.8,38.57,72.73,Yes,7
2024-11-15,Bicol Region,Sugarcane,61.45,225.1,29.9,40.92,48.91,No,5
2024-02-05,Northern Mindanao,Onion,90.55,297.6,31.9,58.6,56.75,No,1
2025-04-19,Central Visayas,Pineapple,46.66,146.9,29.2,39.89,41.7,No,5
2023-09-17,Central Visayas,Rice,92.73,128.3,29.0,55.54,54.56,No,4
2023-09-26,Davao Region,Banana,75.87,66.7,31.3,48.6,43.95,Yes,1
2024-02-15,Bicol Region,Coconut,49.76,222.6,28.1,33.34,69.23,Yes,8
2023-12-04,Northern Mindanao,Onion,33.4,199.1,32.1,41.21,74.05,Yes,5
2023-11-12,Bicol Region,Coconut,38.84,279.4,32.1,44.79,59.51,Yes,5
2024-11-03,Eastern Visayas,Banana,67.99,207.2,31.2,54.99,67.21,Yes,10
2024-12-19,Zamboanga Peninsula,Sugarcane,52.58,157.9,26.1,54.85,65.69,No,6
2024-01-09,Zamboanga Peninsula,Tomato,41.14,106.7,35.2,52.47,55.52,No,4
2024-01-02,Bicol Region,Sugarcane,55.63,180.5,34.1,56.26,40.43,No,8
2023-06-07,Cagayan Valley,Tobacco,47.95,166.8,28.9,56.5,44.04,No,6
2023-08-09,Central Visayas,Pineapple,95.67,74.2,28.5,30.44,40.47,Yes,1
2023-06-24,Cagayan Valley,Tomato,89.79,152.2,35.4,47.07,42.79,Yes,2
2025-04-03,Ilocos Region,Garlic,79.39,177.5,29.5,38.21,69.34,No,9
2024-08-27,Western Visayas,Tobacco,43.52,259.4,34.8,58.19,60.31,No,9
2024-05-25,Cagayan Valley,Sugarcane,92.41,118.4,33.4,52.16,43.29,Yes,6
2024-11-05,Zamboanga Peninsula,Tobacco,95.08,127.3,34.7,31.14,69.82,No,10
2024-01-20,Ilocos Region,Garlic,87.07,80.0,26.9,59.1,66.76,Yes,9
2023-07-22,Eastern Visayas,Tobacco,88.44,187.0,34.3,43.63,51.96,Yes,8
2023-07-24,Northern Mindanao,Mango,64.52,121.9,28.3,31.47,58.41,Yes,5
2024-01-27,Northern Mindanao,Coffee,82.41,216.6,33.1,50.62,54.49,No,6
2025-04-14,Davao Region,Onion,51.51,78.3,32.8,31.25,68.14,Yes,5
2025-04-01,Zamboanga Peninsula,Garlic,85.67,80.7,35.9,52.95,64.16,No,1
2024-11-19,Ilocos Region,Mango,73.27,148.6,28.8,37.93,68.08,Yes,6
2024-09-29,SOCCSKSARGEN,Coconut,48.6,167.0,34.2,36.75,72.11,Yes,7
2024-11-27,Western Visayas,Pineapple,65.72,214.8,35.0,32.11,74.9,Yes,5
2024-02-18,Ilocos Region,Coffee,79.0,277.9,34.9,40.78,43.87,No,10
2023-06-27,Northern Mindanao,Garlic,79.23,223.4,35.4,41.22,74.73,No,8
2023-08-09,Central Luzon,Sugarcane,45.87,103.8,31.2,33.66,55.78,Yes,1
2024-07-18,Bicol Region,Tomato,94.14,60.6,34.9,41.95,63.58,Yes,5
2023-10-16,Eastern Visayas,Rice,49.99,229.3,27.3,43.92,60.97,No,6
2023-11-28,Western Visayas,Mango,92.34,247.7,31.9,42.35,47.04,No,10
2023-11-25,Davao Region,Sugarcane,99.46,118.0,29.3,56.34,40.95,Yes,2
2024-05-04,Ilocos Region,Corn,70.8,118.6,30.9,49.43,56.63,No,2
2024-11-14,Cagayan Valley,Onion,40.67,66.7,30.8,49.77,56.42,Yes,6
2023-07-18,Zamboanga Peninsula,Mango,62.59,57.5,27.4,55.12,44.49,Yes,5
2024-04-03,Northern Mindanao,Rice,67.37,248.4,26.5,34.73,62.63,Yes,7
2024-08-05,Cagayan Valley,Tobacco,64.72,238.9,33.3,45.42,70.21,No,2
2025-05-02,Ilocos Region,Banana,31.31,165.6,31.6,33.94,56.44,Yes,6
2025-01-21,Zamboanga Peninsula,Coconut,62.29,54.9,30.6,59.95,62.34,No,10
2023-12-20,Bicol Region,Pineapple,91.68,254.6,27.4,46.76,74.7,No,5
2024-06-07,Bicol Region,Corn,44.66,165.3,35.3,30.77,45.64,No,5
2024-12-06,Cagayan Valley,Banana,56.14,57.2,34.4,58.59,43.5,No,7
2024-04-07,Eastern Visayas,Tobacco,58.44,68.5,32.8,49.28,44.4,No,6
2024-09-11,Central Luzon,Pineapple,58.84,298.2,30.8,35.17,58.5,Yes,4
2023-09-11,Central Luzon,Tomato,96.65,257.7,34.0,31.42,47.13,No,5
2025-04-14,Central Luzon,Banana,62.34,257.6,27.9,36.36,44.76,No,2
2024-01-22,Western Visayas,Coconut,48.07,212.7,32.9,56.91,45.84,No,9
2024-02-03,CALABARZON,Pineapple,86.04,61.7,34.2,30.27,71.09,No,2
2024-11-30,Eastern Visayas,Tomato,84.12,81.6,33.3,30.99,40.59,No,2
2023-12-26,Zamboanga Peninsula,Pineapple,41.73,187.6,28.4,44.74,47.73,Yes,6
2024-02-26,Central Visayas,Coconut,49.97,218.8,29.3,53.1,49.89,No,6
2023-10-16,CALABARZON,Corn,94.98,86.8,26.6,51.37,74.11,No,5
2025-03-06,Ilocos Region,Pineapple,35.29,281.7,26.4,47.57,55.0,Yes,3
2024-04-09,Western Visayas,Garlic,60.84,295.0,35.2,44.29,42.28,Yes,5
2024-03-09,Central Luzon,Tobacco,33.1,129.6,29.2,49.08,61.25,No,8
2023-07-09,Western Visayas,Garlic,67.09,160.6,29.4,39.54,66.38,Yes,2
2025-03-24,Zamboanga Peninsula,Sugarcane,43.01,274.2,34.3,51.92,67.59,No,8
2023-11-19,Central Luzon,Rice,30.81,78.2,35.0,38.55,73.6,Yes,3
2025-03-22,SOCCSKSARGEN,Pineapple,44.82,173.3,30.4,44.64,54.45,Yes,3
2023-07-23,SOCCSKSARGEN,Coconut,57.58,63.1,32.7,44.71,69.55,Yes,10
2023-06-28,Davao Region,Coconut,42.68,106.5,33.0,57.01,65.45,No,3
2025-03-30,Central Visayas,Onion,85.76,76.2,30.4,31.02,60.46,No,7
2023-07-04,CALABARZON,Tomato,37.33,114.7,26.1,53.76,71.49,Yes,10
2024-12-16,Ilocos Region,Coconut,75.2,142.6,27.9,56.82,72.93,Yes,8
2024-03-09,Bicol Region,Corn,41.12,81.3,30.9,38.05,54.12,No,10
2023-08-28,Davao Region,Pineapple,44.78,209.2,34.9,40.63,56.2,No,7
2024-07-20,Zamboanga Peninsula,Banana,62.45,291.4,34.3,39.46,53.18,Yes,7
2023-11-17,Bicol Region,Banana,76.07,94.1,31.2,49.99,65.99,Yes,2
2024-03-25,SOCCSKSARGEN,Tobacco,96.97,256.5,30.3,42.67,42.33,No,8
2024-02-24,Western Visayas,Corn,80.21,83.9,32.6,57.72,64.3,No,2
2024-09-25,Zamboanga Peninsula,Coffee,83.2,133.7,30.4,50.5,57.2,Yes,10
2023-08-07,Eastern Visayas,Banana,45.98,191.8,35.3,48.08,43.18,Yes,8
2024-02-12,Ilocos Region,Garlic,84.67,120.8,28.1,36.27,73.18,No,2
2024-10-22,Bicol Region,Sugarcane,45.33,265.3,32.2,33.78,73.57,Yes,3
2024-06-28,Eastern Visayas,Coconut,51.62,288.6,33.2,31.96,42.09,Yes,7
2024-04-26,Cagayan Valley,Coconut,64.21,167.0,35.9,30.37,48.65,No,5
2025-03-26,CALABARZON,Sugarcane,36.17,122.0,32.6,47.16,51.14,No,1
2024-08-24,Zamboanga Peninsula,Pineapple,59.89,180.5,26.5,38.99,47.89,Yes,9
2025-04-10,SOCCSKSARGEN,Tobacco,64.51,83.7,27.2,48.77,62.42,Yes,3
2023-10-11,Ilocos Region,Sugarcane,54.15,59.8,32.6,34.24,60.59,Yes,5
2023-05-21,Bicol Region,Corn,33.66,180.1,34.1,33.24,64.86,Yes,10
2024-01-23,Eastern Visayas,Onion,50.83,263.6,32.9,56.0,58.12,No,6
2025-03-20,Central Luzon,Mango,39.0,281.5,31.5,35.92,50.64,No,8
2024-05-11,Central Visayas,Mango,37.0,252.1,32.8,57.06,42.67,No,7
2024-11-09,Eastern Visayas,Coffee,58.66,99.3,32.5,43.8,57.41,No,4
2024-08-26,Northern Mindanao,Mango,84.14,130.9,26.7,47.4,54.44,No,9
2023-06-08,Western Visayas,Tobacco,77.37,66.2,32.0,39.83,71.66,Yes,10
2023-11-10,Northern Mindanao,Sugarcane,52.14,243.7,28.0,33.79,40.69,Yes,7
2023-08-05,CALABARZON,Tobacco,97.45,264.1,33.5,37.16,71.98,No,3
2023-07-02,Bicol Region,Tomato,32.64,251.0,28.7,39.38,70.84,No,6
2025-04-18,Cagayan Valley,Pineapple,80.28,137.0,29.0,34.41,42.43,Yes,2
2024-05-16,Ilocos Region,Mango,57.19,108.5,33.1,36.3,42.76,No,10
2023-05-11,Ilocos Region,Rice,61.87,55.0,34.0,51.15,62.28,No,7
2024-01-01,Cagayan Valley,Rice,60.46,149.4,28.3,33.59,48.7,Yes,7
2023-07-06,Zamboanga Peninsula,Sugarcane,64.54,139.0,30.9,53.46,46.01,No,7
2024-01-16,Ilocos Region,Sugarcane,90.45,91.4,28.0,55.76,40.4,No,10
2023-07-11,Eastern Visayas,Mango,55.47,194.9,32.0,38.46,46.78,No,7
2023-09-16,Central Visayas,Pineapple,94.77,108.2,30.8,49.93,57.26,Yes,9
2023-06-05,Zamboanga Peninsula,Banana,60.91,267.6,29.7,58.66,64.35,Yes,2
2023-10-13,Central Visayas,Pineapple,95.33,76.7,34.3,54.93,54.66,No,6
2024-12-24,SOCCSKSARGEN,Banana,77.62,141.5,28.3,39.28,56.96,Yes,6
2025-02-10,Central Luzon,Pineapple,76.11,195.7,33.8,47.57,62.21,Yes,8
2024-07-26,Central Luzon,Tobacco,45.77,84.6,35.2,54.62,55.33,Yes,9
2024-01-08,Cagayan Valley,Rice,43.93,218.3,33.0,35.56,43.78,Yes,6
2024-05-11,SOCCSKSARGEN,Mango,74.85,213.5,32.3,42.8,47.83,Yes,3
2025-04-19,SOCCSKSARGEN,Pineapple,73.75,187.8,34.7,48.3,62.86,Yes,1
2024-11-12,SOCCSKSARGEN,Tobacco,58.8,212.3,27.6,54.05,67.0,No,6
2025-01-19,Northern Mindanao,Garlic,38.1,149.4,31.0,51.52,46.96,Yes,10
2024-08-21,Bicol Region,Mango,94.73,146.2,29.6,50.35,56.76,Yes,9
2025-01-19,Northern Mindanao,Coffee,41.72,168.4,28.5,47.86,52.77,Yes,10
2023-07-11,Zamboanga Peninsula,Tobacco,79.52,224.7,33.5,47.94,47.37,Yes,1
2024-05-19,Northern Mindanao,Banana,44.21,296.7,28.5,43.27,44.37,Yes,1
2023-09-13,Central Luzon,Coconut,83.92,227.1,30.7,52.33,42.35,Yes,2
2025-05-04,Davao Region,Sugarcane,59.91,272.3,35.6,31.72,66.57,No,7
2023-07-21,Davao Region,Garlic,88.45,299.0,27.3,55.9,50.89,Yes,2
2025-01-26,Northern Mindanao,Tomato,48.88,107.7,32.0,48.23,62.61,Yes,6
2024-01-13,Western Visayas,Banana,52.51,59.9,33.1,55.7,52.77,Yes,6
2024-06-10,Davao Region,Coffee,63.67,153.1,35.5,50.78,41.5,No,4
2025-01-07,Cagayan Valley,Rice,92.11,230.0,30.6,49.36,63.15,Yes,10
2024-03-23,Western Visayas,Sugarcane,54.84,139.8,35.0,50.04,40.86,No,10
2024-08-10,Zamboanga Peninsula,Coconut,80.13,270.9,34.4,50.52,49.42,No,1
2024-01-04,Western Visayas,Coconut,35.08,205.4,32.9,57.75,66.37,Yes,6
2024-06-16,Ilocos Region,Mango,79.88,178.4,30.6,48.05,56.25,No,3
2023-06-08,CALABARZON,Tomato,83.28,112.3,33.7,48.03,41.58,Yes,4
2024-09-02,Davao Region,Tobacco,49.97,61.3,26.7,52.31,40.73,No,3
2023-07-22,Northern Mindanao,Coconut,72.79,103.8,31.5,34.92,52.71,Yes,9
2024-12-01,Western Visayas,Mango,33.01,101.3,28.2,36.99,57.15,No,2
2025-03-22,Central Luzon,Banana,97.7,249.5,26.4,56.39,64.0,No,3
2024-02-07,Central Luzon,Rice,59.05,106.2,33.3,48.79,58.61,No,7
2024-09-08,Davao Region,Mango,48.65,194.2,28.7,46.05,52.1,No,8
2024-02-20,SOCCSKSARGEN,Rice,46.43,208.9,35.2,48.04,57.63,No,9
2024-12-31,Zamboanga Peninsula,Coconut,81.57,165.1,28.0,40.31,74.73,No,7
2024-12-22,Eastern Visayas,Pineapple,76.61,282.7,27.9,56.57,63.78,Yes,5
2025-01-14,CALABARZON,Mango,69.16,292.4,35.5,58.45,63.2,No,7
2024-09-26,CALABARZON,Mango,61.56,276.7,28.7,55.24,61.67,No,2
2024-05-14,SOCCSKSARGEN,Mango,71.99,257.0,28.3,54.43,52.17,No,9
2024-05-25,Western Visayas,Coconut,59.18,157.0,35.7,58.52,51.41,Yes,8
2023-06-21,Zamboanga Peninsula,Garlic,38.26,214.5,31.1,39.11,64.3,No,4
2024-11-06,Northern Mindanao,Garlic,45.62,153.1,33.9,51.14,73.51,No,8
2024-06-12,Western Visayas,Mango,92.46,234.5,30.2,46.71,60.65,No,8
2024-07-21,Bicol Region,Garlic,71.9,128.5,27.1,34.48,47.37,No,8
2024-12-07,Eastern Visayas,Tomato,50.84,206.6,27.1,37.83,49.68,No,9
2024-01-16,Davao Region,Mango,43.39,264.6,30.1,42.54,47.41,No,6
2024-07-04,Central Visayas,Tomato,49.4,189.6,35.4,41.75,45.79,No,5
2024-01-31,Ilocos Region,Coconut,66.67,168.5,28.1,57.33,57.68,Yes,4
2024-12-27,Ilocos Region,Tobacco,47.75,238.0,27.2,46.15,59.72,No,6
2024-03-25,CALABARZON,Corn,53.85,104.8,34.3,36.41,55.78,No,9
2025-04-21,CALABARZON,Tomato,96.54,50.6,35.6,47.24,66.8,Yes,6
2024-06-05,Ilocos Region,Garlic,65.69,251.8,27.5,40.41,72.59,No,7
2024-07-27,Western Visayas,Onion,81.68,219.6,29.2,50.75,46.68,No,3
2024-02-13,Eastern Visayas,Banana,87.53,214.9,26.6,32.39,68.83,Yes,8
2023-12-11,Central Luzon,Banana,86.3,254.5,28.8,59.48,72.03,No,5
2025-02-08,Bicol Region,Coffee,81.11,254.0,32.8,45.7,67.37,Yes,3
2023-09-02,Zamboanga Peninsula,Mango,47.05,272.1,35.8,50.75,60.46,Yes,10
2023-10-26,Cagayan Valley,Coconut,36.25,233.7,35.6,36.79,60.93,Yes,2
2024-01-05,Eastern Visayas,Sugarcane,34.26,73.0,34.0,46.94,68.81,Yes,5
2024-04-02,SOCCSKSARGEN,Tomato,78.6,201.3,34.1,59.85,48.98,Yes,10
2024-10-01,Davao Region,Tomato,82.19,214.0,29.3,33.3,70.35,No,2
2024-12-25,Bicol Region,Mango,75.87,271.4,26.2,47.31,60.55,No,4
2024-03-14,Western Visayas,Corn,59.96,261.0,33.8,42.99,72.08,Yes,8
2023-10-15,Ilocos Region,Pineapple,78.35,70.9,35.1,49.38,51.69,No,5
2024-01-30,Northern Mindanao,Tobacco,73.01,214.8,30.8,48.36,68.52,No,6
2023-09-02,Bicol Region,Corn,42.42,158.3,30.4,55.26,45.82,No,3
2023-07-22,Cagayan Valley,Mango,40.87,131.8,34.7,31.61,54.56,Yes,3
2024-02-29,Ilocos Region,Sugarcane,45.66,193.2,35.6,57.62,43.49,Yes,10
2024-01-07,Northern Mindanao,Onion,89.51,217.1,26.1,30.15,52.76,No,4
2024-02-12,Northern Mindanao,Banana,90.59,195.3,27.2,51.44,54.36,No,6
2023-12-26,CALABARZON,Garlic,96.15,287.0,35.2,50.62,74.37,Yes,3
2023-08-07,SOCCSKSARGEN,Garlic,79.38,211.5,35.0,59.48,48.2,No,6
2024-09-05,SOCCSKSARGEN,Banana,62.19,73.7,29.0,45.87,47.71,Yes,4
2025-01-13,Ilocos Region,Tobacco,93.49,90.0,32.7,55.04,44.4,No,4
2024-11-05,Eastern Visayas,Rice,62.19,85.4,33.0,46.14,61.89,No,3
2024-11-30,Ilocos Region,Onion,47.66,220.6,35.4,32.09,62.34,No,9
2023-11-14,Northern Mindanao,Banana,84.76,249.5,33.0,50.1,68.72,Yes,9
2024-04-19,CALABARZON,Corn,32.36,98.4,30.0,33.32,58.7,No,2
2023-05-31,Northern Mindanao,Pineapple,88.72,63.5,29.5,49.54,45.87,Yes,3
2025-05-05,Davao Region,Garlic,42.47,92.5,33.7,56.23,74.13,No,5
2024-02-27,SOCCSKSARGEN,Rice,36.63,116.5,35.2,30.68,63.48,Yes,6
2024-06-24,Ilocos Region,Coconut,31.96,92.1,31.0,49.82,69.69,Yes,7
2023-06-04,SOCCSKSARGEN,Pineapple,59.83,270.4,26.6,47.02,67.56,Yes,5
2024-02-08,Northern Mindanao,Coconut,59.66,94.9,34.6,49.85,44.4,Yes,3
2025-01-20,SOCCSKSARGEN,Tomato,44.87,156.4,32.5,46.93,45.96,Yes,1
2024-04-26,Bicol Region,Tomato,63.93,104.9,29.3,46.05,56.2,Yes,1
2024-12-06,Central Luzon,Coconut,68.78,267.4,35.2,40.89,51.99,Yes,6
2023-08-26,CALABARZON,Coconut,39.24,148.9,32.1,53.78,43.63,No,3
2024-12-28,Central Visayas,Coconut,52.14,281.4,32.1,36.22,68.78,No,1
2023-05-10,SOCCSKSARGEN,Coffee,48.2,105.5,30.3,54.55,56.53,Yes,5
2023-10-11,Davao Region,Coconut,85.58,211.3,26.9,44.51,66.24,Yes,10
2025-05-07,SOCCSKSARGEN,Mango,40.66,95.7,30.5,34.55,52.87,Yes,4
2024-06-26,Ilocos Region,Tomato,76.49,142.7,31.7,36.85,55.95,No,2
2023-06-01,Central Visayas,Tomato,83.22,53.6,26.4,58.57,53.99,Yes,2
2024-06-09,Eastern Visayas,Sugarcane,64.96,265.7,33.8,37.95,46.15,Yes,6
2024-06-16,Central Visayas,Coffee,46.2,221.6,31.7,42.98,46.83,No,2
2025-04-04,Northern Mindanao,Mango,34.52,166.7,32.8,45.97,48.3,No,9
2024-05-25,Davao Region,Coffee,79.82,282.2,28.2,58.47,54.11,Yes,8
2023-07-18,Bicol Region,Rice,68.72,110.9,32.7,54.74,68.05,Yes,4
2024-04-25,Zamboanga Peninsula,Tomato,39.21,141.4,29.1,46.95,61.94,Yes,1
2025-02-09,Central Luzon,Garlic,76.62,53.3,31.9,58.54,61.92,Yes,1
2025-04-04,Cagayan Valley,Tobacco,56.12,187.7,26.9,55.08,69.99,Yes,1
2024-07-09,Western Visayas,Mango,78.85,225.5,32.6,36.41,52.18,Yes,7
2023-11-04,Cagayan Valley,Coffee,35.71,240.8,27.4,31.14,61.58,Yes,5
2023-06-21,Ilocos Region,Sugarcane,61.96,282.3,33.6,58.37,60.68,No,1
2024-11-17,Ilocos Region,Banana,87.83,279.2,28.5,51.99,54.89,Yes,2
2024-08-05,Ilocos Region,Coffee,56.96,164.9,32.2,38.15,46.39,No,5
2024-09-07,Cagayan Valley,Pineapple,95.46,143.3,27.7,40.84,71.99,No,6
2023-08-07,Ilocos Region,Tomato,68.54,131.7,27.4,52.97,53.84,Yes,10
2024-09-16,Bicol Region,Garlic,32.64,226.0,31.3,31.82,42.68,Yes,10
2023-11-06,Eastern Visayas,Tomato,55.87,103.4,32.9,35.64,53.54,No,3
2025-04-25,Zamboanga Peninsula,Garlic,47.01,78.4,32.9,34.56,71.29,No,6
2024-12-31,Ilocos Region,Coconut,59.07,257.4,30.0,35.14,69.95,Yes,7
2023-08-06,Bicol Region,Coconut,71.45,244.8,30.0,52.21,42.72,No,10
2024-06-27,SOCCSKSARGEN,Tobacco,76.92,293.6,34.1,31.94,64.21,Yes,8
2023-11-06,Northern Mindanao,Coffee,55.89,52.9,31.2,57.07,70.66,Yes,4
2024-01-23,Bicol Region,Rice,68.88,252.0,26.4,40.37,56.87,Yes,10
2023-11-17,Western Visayas,Banana,94.09,273.2,31.8,52.5,50.62,Yes,10
2024-02-21,Ilocos Region,Banana,74.78,168.9,26.6,55.01,47.9,Yes,5
2024-06-14,Cagayan Valley,Garlic,43.96,209.8,29.1,52.88,53.72,Yes,3
2023-11-15,Northern Mindanao,Tobacco,92.5,230.8,26.6,33.69,53.1,No,5
2024-05-05,SOCCSKSARGEN,Onion,37.68,72.2,27.1,36.55,43.36,No,1
2024-07-31,CALABARZON,Mango,75.06,216.0,32.8,31.21,44.89,Yes,2
2023-08-15,Bicol Region,Sugarcane,51.92,227.8,34.4,53.64,59.53,Yes,1
2024-09-14,Davao Region,Corn,35.84,89.3,35.2,47.29,70.37,Yes,4
2025-04-29,Ilocos Region,Corn,48.08,245.9,29.5,51.64,62.65,No,10
2023-09-14,Northern Mindanao,Garlic,65.05,190.2,30.7,34.11,60.2,No,2
2024-10-03,Davao Region,Onion,68.1,117.4,33.0,57.39,55.4,Yes,9
2024-07-06,Zamboanga Peninsula,Tomato,45.35,231.5,26.0,44.84,41.31,Yes,8
2023-06-21,Central Visayas,Corn,77.3,274.4,31.5,45.05,69.92,No,10
2024-06-28,SOCCSKSARGEN,Corn,89.71,174.1,32.7,33.01,46.91,No,9
2025-04-20,Central Luzon,Garlic,94.72,119.1,31.4,49.66,64.59,No,4
2023-12-31,Central Visayas,Tomato,94.33,224.0,29.9,54.83,71.4,Yes,9
2024-12-11,SOCCSKSARGEN,Garlic,99.72,198.4,27.4,49.35,66.6,No,6
2025-03-04,Cagayan Valley,Tomato,82.14,81.4,31.7,53.65,63.36,Yes,10
2024-03-06,Northern Mindanao,Rice,78.32,142.8,33.3,45.38,45.08,Yes,7
2024-02-17,Northern Mindanao,Tobacco,48.97,242.5,29.1,31.33,63.28,No,9
2024-06-13,CALABARZON,Garlic,42.19,91.7,29.9,48.53,41.71,No,6
2023-06-26,Bicol Region,Tomato,53.76,186.6,30.3,52.73,53.49,Yes,8
2024-01-18,Northern Mindanao,Sugarcane,79.34,265.0,27.1,36.08,64.08,No,8
2025-01-23,Bicol Region,Tomato,94.42,72.3,33.8,50.34,49.6,No,5
2024-11-01,Zamboanga Peninsula,Rice,66.33,79.4,33.3,49.05,51.75,No,2
2023-09-26,Central Luzon,Banana,84.3,272.6,28.2,57.39,44.09,No,2
2023-10-16,Western Visayas,Coconut,41.65,131.1,29.8,56.11,46.59,Yes,2
2023-08-07,CALABARZON,Garlic,52.82,61.9,35.0,34.13,46.05,No,6
2023-09-08,SOCCSKSARGEN,Tomato,52.31,194.3,32.1,39.51,71.62,Yes,5
2025-02-15,CALABARZON,Tomato,64.56,98.1,35.6,39.45,65.3,No,3
2024-07-30,Davao Region,Sugarcane,57.92,132.2,26.9,48.44,50.13,No,3
2023-05-20,Cagayan Valley,Tobacco,70.17,290.8,34.9,44.87,67.43,No,10
2023-09-12,Northern Mindanao,Coffee,70.63,231.1,30.7,55.29,56.4,No,2
2024-06-08,Eastern Visayas,Tomato,57.6,256.6,30.5,33.49,52.05,No,2
2024-07-05,Central Visayas,Coffee,74.69,80.1,26.6,37.4,55.34,Yes,5
2024-07-19,Cagayan Valley,Pineapple,63.99,61.6,31.5,39.76,66.58,Yes,2
2024-07-26,Central Visayas,Mango,35.17,283.1,32.3,34.63,62.86,Yes,3
2024-07-17,Northern Mindanao,Banana,36.84,159.9,35.6,33.45,45.46,Yes,3
2024-12-22,Northern Mindanao,Pineapple,89.07,198.5,35.7,40.03,60.04,No,1
2023-08-13,Davao Region,Sugarcane,85.81,252.1,35.2,34.85,49.4,Yes,4
2025-01-01,Ilocos Region,Onion,52.88,262.5,26.3,49.58,43.21,No,5
2024-11-02,CALABARZON,Coconut,30.68,272.4,31.1,53.5,64.22,Yes,2
2025-01-30,Central Luzon,Tomato,98.09,195.6,35.7,51.34,40.93,Yes,2
2025-01-20,Western Visayas,Garlic,69.47,114.7,28.1,41.53,61.3,No,8
2023-10-29,SOCCSKSARGEN,Coconut,49.88,213.6,33.6,43.1,40.19,No,9
2023-12-10,Ilocos Region,Onion,33.71,135.3,26.5,34.16,48.54,Yes,10
2023-07-09,Northern Mindanao,Onion,41.2,163.0,27.3,47.55,54.15,Yes,9
2023-09-03,Davao Region,Garlic,87.63,211.5,30.6,45.65,68.2,Yes,2
2023-08-02,CALABARZON,Tomato,43.06,196.2,26.2,31.57,74.89,No,5
2025-04-28,Northern Mindanao,Banana,88.75,214.1,30.6,47.52,48.51,No,6
2024-02-15,Eastern Visayas,Sugarcane,89.94,178.0,32.1,41.26,42.81,No,4
2025-03-27,Bicol Region,Tobacco,92.89,198.5,32.8,40.17,48.23,No,2
2025-03-20,Central Visayas,Corn,75.66,249.1,31.0,57.66,57.57,Yes,2
2025-03-30,Bicol Region,Garlic,41.06,174.1,29.8,32.01,69.36,No,5
2024-06-16,CALABARZON,Coffee,83.91,190.7,27.0,57.1,62.36,Yes,3
2024-03-10,Bicol Region,Sugarcane,93.24,141.1,27.7,46.39,48.5,No,10
2025-05-07,Eastern Visayas,Sugarcane,41.83,65.1,34.3,42.8,56.06,No,3
2024-10-23,Central Visayas,Onion,45.61,158.5,27.8,41.34,57.54,Yes,6
2025-03-27,Cagayan Valley,Onion,61.01,213.8,35.5,50.87,56.02,No,5
2025-01-25,Northern Mindanao,Sugarcane,92.99,115.5,32.9,50.61,64.13,No,8
2024-10-31,Davao Region,Garlic,88.02,210.2,27.9,54.82,66.07,No,7
2024-06-06,Davao Region,Tobacco,71.57,242.2,34.5,50.45,74.0,Yes,7
2024-08-16,Central Luzon,Rice,40.33,76.8,27.3,55.73,74.57,Yes,4
2024-11-16,SOCCSKSARGEN,Rice,94.34,181.5,34.5,55.24,67.83,No,10
2024-03-18,CALABARZON,Mango,79.17,144.8,26.9,57.03,46.16,Yes,5
2025-05-07,Northern Mindanao,Rice,91.94,130.9,33.7,44.46,44.48,Yes,5
2024-02-18,Central Luzon,Banana,69.29,64.3,27.3,41.6,64.12,Yes,7
2023-12-14,Central Visayas,Coffee,82.39,122.8,27.9,38.66,69.59,No,9
2024-07-15,Western Visayas,Onion,57.88,136.0,27.4,36.71,62.78,Yes,9
2023-07-08,Cagayan Valley,Sugarcane,47.99,52.3,31.4,33.85,60.23,No,5
